"","Country Code","Country Name","Year","Fertility rate","Region","IncomeGroup"
"6413","IBT","IDA & IBRD total","2016",2.61240145,NA,NA
"6414","IBT","IDA & IBRD total","1977",4.367528525,NA,NA
"6415","IBT","IDA & IBRD total","1990",3.645336969,NA,NA
"6416","IBT","IDA & IBRD total","2017",2.591479163,NA,NA
"6417","IBT","IDA & IBRD total","2018",2.522793998,NA,NA
"6418","IBT","IDA & IBRD total","2002",2.841406477,NA,NA
"6419","IBT","IDA & IBRD total","1961",5.089204868,NA,NA
"6420","IBT","IDA & IBRD total","1993",3.237499763,NA,NA
"6421","IBT","IDA & IBRD total","2009",2.73052573,NA,NA
"6422","IBT","IDA & IBRD total","2013",2.655475212,NA,NA
"6423","IBT","IDA & IBRD total","1995",3.108506514,NA,NA
"6424","IBT","IDA & IBRD total","1984",4.012020842,NA,NA
"6425","IBT","IDA & IBRD total","1981",4.186454892,NA,NA
"6426","IBT","IDA & IBRD total","2012",2.693141742,NA,NA
"6427","IBT","IDA & IBRD total","1974",4.864305065,NA,NA
"6428","IBT","IDA & IBRD total","1992",3.317930685,NA,NA
"6429","IBT","IDA & IBRD total","1986",3.940857361,NA,NA
"6430","IBT","IDA & IBRD total","1975",4.650550553,NA,NA
"6431","IBT","IDA & IBRD total","2006",2.753305953,NA,NA
"6432","IBT","IDA & IBRD total","1999",2.91323674,NA,NA
"6433","IBT","IDA & IBRD total","2000",2.914964888,NA,NA
"6434","IBT","IDA & IBRD total","1983",4.044409443,NA,NA
"6435","IBT","IDA & IBRD total","1965",5.815689834,NA,NA
"6436","IBT","IDA & IBRD total","1996",3.048100536,NA,NA
"6437","IBT","IDA & IBRD total","1962",5.710562643,NA,NA
"6438","IBT","IDA & IBRD total","1991",3.423819747,NA,NA
"6439","IBT","IDA & IBRD total","1973",5.060382744,NA,NA
"6440","IBT","IDA & IBRD total","1966",5.706686988,NA,NA
"6441","IBT","IDA & IBRD total","1969",5.595078876,NA,NA
"6442","IBT","IDA & IBRD total","2020",2.418866897,NA,NA
"6443","IBT","IDA & IBRD total","1963",6.095418757,NA,NA
"6444","IBT","IDA & IBRD total","2010",2.701875087,NA,NA
"6445","IBT","IDA & IBRD total","1987",3.898486091,NA,NA
"6446","IBT","IDA & IBRD total","1989",3.708217395,NA,NA
"6447","IBT","IDA & IBRD total","1998",2.949320413,NA,NA
"6448","IBT","IDA & IBRD total","2003",2.809063601,NA,NA
"6449","IDA","IDA total","1994",5.541387904,NA,NA
"6450","IDA","IDA total","1988",6.029122701,NA,NA
"6451","IDA","IDA total","1964",6.665535964,NA,NA
"6452","IDA","IDA total","1967",6.679063006,NA,NA
"6453","IDA","IDA total","2015",4.212281878,NA,NA
"6454","IDA","IDA total","2004",4.844696798,NA,NA
"6455","IDA","IDA total","1978",6.580159256,NA,NA
"6456","IDA","IDA total","2008",4.631079772,NA,NA
"6457","IDA","IDA total","1979",6.563131109,NA,NA
"6458","IDA","IDA total","1971",6.688950254,NA,NA
"6459","IDA","IDA total","1970",6.68403516,NA,NA
"6460","IDA","IDA total","1997",5.299586225,NA,NA
"6461","IDA","IDA total","1982",6.448214649,NA,NA
"6462","IDA","IDA total","1961",6.637405991,NA,NA
"6463","IDA","IDA total","1995",5.463043641,NA,NA
"6464","IDA","IDA total","1977",6.591571998,NA,NA
"6465","IDA","IDA total","1972",6.686441562,NA,NA
"6466","IDA","IDA total","2007",4.683452371,NA,NA
"6467","IDA","IDA total","1968",6.677865996,NA,NA
"6468","IDA","IDA total","1976",6.614853494,NA,NA
"6469","IDA","IDA total","1990",5.875846117,NA,NA
"6470","IDA","IDA total","2019",4.021180657,NA,NA
"6471","IDA","IDA total","1981",6.495528856,NA,NA
"6472","IDA","IDA total","1993",5.619315604,NA,NA
"6473","IDA","IDA total","1996",5.373159212,NA,NA
"6474","IDA","IDA total","1985",6.269316219,NA,NA
"6475","IDA","IDA total","1980",6.533971978,NA,NA
"6476","IDA","IDA total","2005",4.779665525,NA,NA
"6477","IDA","IDA total","2001",5.03245279,NA,NA
"6478","IDA","IDA total","1963",6.657278894,NA,NA
"6479","IDA","IDA total","2014",4.262325879,NA,NA
"6480","IDA","IDA total","2016",4.163396888,NA,NA
"6481","IDA","IDA total","1960",6.622652313,NA,NA
"6482","IDA","IDA total","1973",6.669286583,NA,NA
"6483","IDA","IDA total","1983",6.392386718,NA,NA
"6484","IDA","IDA total","1974",6.653353995,NA,NA
"6485","IDA","IDA total","1992",5.704573727,NA,NA
"6486","IDA","IDA total","1998",5.217493706,NA,NA
"6487","IDA","IDA total","2009",4.571703991,NA,NA
"6488","IDA","IDA total","1965",6.669590766,NA,NA
"6489","IDA","IDA total","1975",6.635978586,NA,NA
"6490","IDA","IDA total","2017",4.10590371,NA,NA
"6491","IDA","IDA total","2011",4.436183494,NA,NA
"6492","IDA","IDA total","2018",4.063306111,NA,NA
"6493","IDA","IDA total","1999",5.155328003,NA,NA
"6494","IDA","IDA total","1989",5.958129168,NA,NA
"6495","IDA","IDA total","1986",6.194766321,NA,NA
"6496","IDA","IDA total","2010",4.503698516,NA,NA
"6497","IDA","IDA total","1991",5.793153904,NA,NA
"6498","IDA","IDA total","2012",4.370897122,NA,NA
"6499","IDA","IDA total","1962",6.655073333,NA,NA
"6500","IDA","IDA total","2013",4.31903875,NA,NA
"6501","IDA","IDA total","1984",6.337956443,NA,NA
"6502","IDA","IDA total","1966",6.670377867,NA,NA
"6503","IDA","IDA total","2002",4.978327939,NA,NA
"6504","IDA","IDA total","2000",5.092432646,NA,NA
"6505","IDA","IDA total","2006",4.724861201,NA,NA
"6506","IDA","IDA total","2021",3.92102695,NA,NA
"6507","IDA","IDA total","2020",3.970717817,NA,NA
"6508","IDA","IDA total","1987",6.114378804,NA,NA
"6509","IDA","IDA total","1969",6.678574565,NA,NA
"6510","IDA","IDA total","2003",4.909024783,NA,NA
"6511","IDB","IDA blend","1978",6.733450204,NA,NA
"6512","IDB","IDA blend","1971",6.70308434,NA,NA
"6513","IDB","IDA blend","2004",5.00635471,NA,NA
"6514","IDB","IDA blend","1977",6.743289863,NA,NA
"6515","IDB","IDA blend","1974",6.740587849,NA,NA
"6516","IDB","IDA blend","2016",4.345716249,NA,NA
"6517","IDB","IDA blend","1994",5.7792049,NA,NA
"6518","IDB","IDA blend","1997",5.496359452,NA,NA
"6519","IDB","IDA blend","1993",5.873086511,NA,NA
"6520","IDB","IDA blend","1979",6.695786782,NA,NA
"6521","IDB","IDA blend","1976",6.747443976,NA,NA
"6522","IDB","IDA blend","2014",4.457277106,NA,NA
"6523","IDB","IDA blend","2001",5.206414162,NA,NA
"6524","IDB","IDA blend","2007",4.891953244,NA,NA
"6525","IDB","IDA blend","2015",4.397299765,NA,NA
"6526","IDB","IDA blend","1982",6.570362868,NA,NA
"6527","IDB","IDA blend","1967",6.671018703,NA,NA
"6528","IDB","IDA blend","2013",4.527565502,NA,NA
"6529","IDB","IDA blend","1981",6.610357142,NA,NA
"6530","IDB","IDA blend","1964",6.656080642,NA,NA
"6531","IDB","IDA blend","1985",6.409059275,NA,NA
"6532","IDB","IDA blend","1990",6.107215909,NA,NA
"6533","IDB","IDA blend","2019",4.184789445,NA,NA
"6534","IDB","IDA blend","1988",6.231520081,NA,NA
"6535","IDB","IDA blend","2018",4.235573961,NA,NA
"6536","IDB","IDA blend","1995",5.705207252,NA,NA
"6537","IDB","IDA blend","2009",4.801591902,NA,NA
"6538","IDB","IDA blend","2012",4.586885577,NA,NA
"6539","IDB","IDA blend","1973",6.72616004,NA,NA
"6540","IDB","IDA blend","2008",4.860403918,NA,NA
"6541","IDB","IDA blend","2000",5.273978979,NA,NA
"6542","IDB","IDA blend","2002",5.153795253,NA,NA
"6543","IDB","IDA blend","1961",6.621415647,NA,NA
"6544","IDB","IDA blend","1980",6.652523587,NA,NA
"6545","IDB","IDA blend","1989",6.176917776,NA,NA
"6546","IDB","IDA blend","1972",6.71518901,NA,NA
"6547","IDB","IDA blend","1986",6.358051299,NA,NA
"6548","IDB","IDA blend","1991",6.051859294,NA,NA
"6549","IDB","IDA blend","1992",5.965899223,NA,NA
"6550","IDB","IDA blend","1975",6.75262585,NA,NA
"6551","IDB","IDA blend","1966",6.670608363,NA,NA
"6552","IDB","IDA blend","2011",4.657545092,NA,NA
"6553","IDB","IDA blend","1963",6.641592424,NA,NA
"6554","IDB","IDA blend","2021",4.08093621,NA,NA
"6555","IDB","IDA blend","1969",6.672515278,NA,NA
"6556","IDB","IDA blend","2017",4.286965564,NA,NA
"6557","IDB","IDA blend","1965",6.668298762,NA,NA
"6558","IDB","IDA blend","2005",4.937030467,NA,NA
"6559","IDB","IDA blend","1968",6.668007227,NA,NA
"6560","IDB","IDA blend","1970",6.682222007,NA,NA
"6561","IDB","IDA blend","2020",4.13244212,NA,NA
"6562","IDB","IDA blend","1960",6.607080649,NA,NA
"6563","IDB","IDA blend","1984",6.471332223,NA,NA
"6564","IDB","IDA blend","2003",5.071594951,NA,NA
"6565","IDB","IDA blend","1987",6.291809863,NA,NA
"6566","IDB","IDA blend","2010",4.727818318,NA,NA
"6567","IDB","IDA blend","1996",5.603507372,NA,NA
"6568","IDB","IDA blend","1998",5.393610596,NA,NA
"6569","IDB","IDA blend","1962",6.641127223,NA,NA
"6570","IDB","IDA blend","1983",6.527219117,NA,NA
"6571","IDB","IDA blend","2006",4.890504384,NA,NA
"6572","IDB","IDA blend","1999",5.335952933,NA,NA
"6573","IDN","Indonesia","1976",4.923,"East Asia & Pacific","Upper middle income"
"6574","IDN","Indonesia","1960",5.547,"East Asia & Pacific","Upper middle income"
"6575","IDN","Indonesia","2011",2.499,"East Asia & Pacific","Upper middle income"
"6576","IDN","Indonesia","1979",4.613,"East Asia & Pacific","Upper middle income"
"6577","IDN","Indonesia","1978",4.715,"East Asia & Pacific","Upper middle income"
"6578","IDN","Indonesia","1988",3.331,"East Asia & Pacific","Upper middle income"
"6579","IDN","Indonesia","1964",5.614,"East Asia & Pacific","Upper middle income"
"6580","IDN","Indonesia","1990",3.098,"East Asia & Pacific","Upper middle income"
"6581","IDN","Indonesia","1993",2.882,"East Asia & Pacific","Upper middle income"
"6582","IDN","Indonesia","1984",3.941,"East Asia & Pacific","Upper middle income"
"6583","IDN","Indonesia","1971",5.363,"East Asia & Pacific","Upper middle income"
"6584","IDN","Indonesia","2019",2.215,"East Asia & Pacific","Upper middle income"
"6585","IDN","Indonesia","2001",2.497,"East Asia & Pacific","Upper middle income"
"6586","IDN","Indonesia","1980",4.493,"East Asia & Pacific","Upper middle income"
"6587","IDN","Indonesia","1985",3.711,"East Asia & Pacific","Upper middle income"
"6588","IDN","Indonesia","2004",2.418,"East Asia & Pacific","Upper middle income"
"6589","IDN","Indonesia","2000",2.536,"East Asia & Pacific","Upper middle income"
"6590","IDN","Indonesia","1997",2.738,"East Asia & Pacific","Upper middle income"
"6591","IDN","Indonesia","1991",3.056,"East Asia & Pacific","Upper middle income"
"6592","IDN","Indonesia","1994",2.838,"East Asia & Pacific","Upper middle income"
"6593","IDN","Indonesia","1983",4.095,"East Asia & Pacific","Upper middle income"
"6594","IDN","Indonesia","2010",2.452,"East Asia & Pacific","Upper middle income"
"6595","IDN","Indonesia","1989",3.223,"East Asia & Pacific","Upper middle income"
"6596","IDN","Indonesia","1974",5.093,"East Asia & Pacific","Upper middle income"
"6597","IDN","Indonesia","2015",2.345,"East Asia & Pacific","Upper middle income"
"6598","IDN","Indonesia","1961",5.57,"East Asia & Pacific","Upper middle income"
"6599","IDN","Indonesia","2009",2.459,"East Asia & Pacific","Upper middle income"
"6600","IDN","Indonesia","1972",5.291,"East Asia & Pacific","Upper middle income"
"6601","IDN","Indonesia","1981",4.359,"East Asia & Pacific","Upper middle income"
"6602","IDN","Indonesia","2005",2.433,"East Asia & Pacific","Upper middle income"
"6603","IDN","Indonesia","2008",2.479,"East Asia & Pacific","Upper middle income"
"6604","IDN","Indonesia","1977",4.809,"East Asia & Pacific","Upper middle income"
"6605","IDN","Indonesia","1982",4.249,"East Asia & Pacific","Upper middle income"
"6606","IDN","Indonesia","2014",2.389,"East Asia & Pacific","Upper middle income"
"6607","IDN","Indonesia","2003",2.428,"East Asia & Pacific","Upper middle income"
"6608","IDN","Indonesia","1969",5.506,"East Asia & Pacific","Upper middle income"
"6609","IDN","Indonesia","1963",5.604,"East Asia & Pacific","Upper middle income"
"6610","IDN","Indonesia","2021",2.175,"East Asia & Pacific","Upper middle income"
"6611","IDN","Indonesia","1999",2.578,"East Asia & Pacific","Upper middle income"
"6612","IDN","Indonesia","1968",5.54,"East Asia & Pacific","Upper middle income"
"6613","IDN","Indonesia","1992",2.942,"East Asia & Pacific","Upper middle income"
"6614","IDN","Indonesia","2016",2.309,"East Asia & Pacific","Upper middle income"
"6615","IDN","Indonesia","2018",2.234,"East Asia & Pacific","Upper middle income"
"6616","IDN","Indonesia","1967",5.577,"East Asia & Pacific","Upper middle income"
"6617","IDN","Indonesia","2007",2.491,"East Asia & Pacific","Upper middle income"
"6618","IDN","Indonesia","2012",2.49,"East Asia & Pacific","Upper middle income"
"6619","IDN","Indonesia","1962",5.589,"East Asia & Pacific","Upper middle income"
"6620","IDN","Indonesia","1973",5.217,"East Asia & Pacific","Upper middle income"
"6621","IDN","Indonesia","1998",2.655,"East Asia & Pacific","Upper middle income"
"6622","IDN","Indonesia","1986",3.527,"East Asia & Pacific","Upper middle income"
"6623","IDN","Indonesia","2013",2.427,"East Asia & Pacific","Upper middle income"
"6624","IDN","Indonesia","1975",5.035,"East Asia & Pacific","Upper middle income"
"6625","IDN","Indonesia","2020",2.194,"East Asia & Pacific","Upper middle income"
"6626","IDN","Indonesia","1965",5.616,"East Asia & Pacific","Upper middle income"
"6627","IDN","Indonesia","1987",3.42,"East Asia & Pacific","Upper middle income"
"6628","IDN","Indonesia","1995",2.798,"East Asia & Pacific","Upper middle income"
"6629","IDN","Indonesia","1966",5.601,"East Asia & Pacific","Upper middle income"
"6630","IDN","Indonesia","2006",2.453,"East Asia & Pacific","Upper middle income"
"6631","IDN","Indonesia","2017",2.262,"East Asia & Pacific","Upper middle income"
"6632","IDN","Indonesia","2002",2.456,"East Asia & Pacific","Upper middle income"
"6633","IDN","Indonesia","1996",2.77,"East Asia & Pacific","Upper middle income"
"6634","IDN","Indonesia","1970",5.447,"East Asia & Pacific","Upper middle income"
"6635","IDX","IDA only","1993",5.499054687,NA,NA
"6636","IDX","IDA only","1978",6.512134143,NA,NA
"6637","IDX","IDA only","1990",5.765744553,NA,NA
"6638","IDX","IDA only","1974",6.615406779,NA,NA
"6639","IDX","IDA only","1979",6.503912299,NA,NA
"6640","IDX","IDA only","2001",4.947078124,NA,NA
"6641","IDX","IDA only","1995",5.348279453,NA,NA
"6642","IDX","IDA only","2015",4.121853237,NA,NA
"6643","IDX","IDA only","2011",4.326809721,NA,NA
"6644","IDX","IDA only","1986",6.118043591,NA,NA
"6645","IDX","IDA only","1967",6.682515751,NA,NA
"6646","IDX","IDA only","1997",5.205347697,NA,NA
"6647","IDX","IDA only","1994",5.428796574,NA,NA
"6648","IDX","IDA only","2000",5.003993227,NA,NA
"6649","IDX","IDA only","1989",5.854365905,NA,NA
"6650","IDX","IDA only","1975",6.585046398,NA,NA
"6651","IDX","IDA only","2003",4.829180264,NA,NA
"6652","IDX","IDA only","1966",6.670278845,NA,NA
"6653","IDX","IDA only","1983",6.329271396,NA,NA
"6654","IDX","IDA only","1985",6.203890015,NA,NA
"6655","IDX","IDA only","2013",4.216500737,NA,NA
"6656","IDX","IDA only","1982",6.391165562,NA,NA
"6657","IDX","IDA only","1960",6.629390315,NA,NA
"6658","IDX","IDA only","1991",5.669640707,NA,NA
"6659","IDX","IDA only","2004",4.765256406,NA,NA
"6660","IDX","IDA only","1988",5.933403316,NA,NA
"6661","IDX","IDA only","1963",6.664048111,NA,NA
"6662","IDX","IDA only","1987",6.030730312,NA,NA
"6663","IDX","IDA only","1977",6.524573157,NA,NA
"6664","IDX","IDA only","1962",6.661099462,NA,NA
"6665","IDX","IDA only","1961",6.644324327,NA,NA
"6666","IDX","IDA only","1998",5.132717508,NA,NA
"6667","IDX","IDA only","2017",4.018014854,NA,NA
"6668","IDX","IDA only","1980",6.480213189,NA,NA
"6669","IDX","IDA only","1972",6.674006302,NA,NA
"6670","IDX","IDA only","1964",6.669609585,NA,NA
"6671","IDX","IDA only","2008",4.518193133,NA,NA
"6672","IDX","IDA only","1971",6.682853677,NA,NA
"6673","IDX","IDA only","2021",3.843961287,NA,NA
"6674","IDX","IDA only","1970",6.684814976,NA,NA
"6675","IDX","IDA only","2018",3.979877159,NA,NA
"6676","IDX","IDA only","1981",6.442459316,NA,NA
"6677","IDX","IDA only","2009",4.458347039,NA,NA
"6678","IDX","IDA only","1969",6.681175324,NA,NA
"6679","IDX","IDA only","1984",6.275597799,NA,NA
"6680","IDX","IDA only","2002",4.892076467,NA,NA
"6681","IDX","IDA only","2012",4.264414607,NA,NA
"6682","IDX","IDA only","1999",5.067983964,NA,NA
"6683","IDX","IDA only","2019",3.942136986,NA,NA
"6684","IDX","IDA only","1992",5.580209255,NA,NA
"6685","IDX","IDA only","2020",3.892719262,NA,NA
"6686","IDX","IDA only","2006",4.643480336,NA,NA
"6687","IDX","IDA only","1965",6.67014647,NA,NA
"6688","IDX","IDA only","2010",4.392976405,NA,NA
"6689","IDX","IDA only","2005",4.702324302,NA,NA
"6690","IDX","IDA only","1976",6.556664158,NA,NA
"6691","IDX","IDA only","2014",4.166745574,NA,NA
"6692","IDX","IDA only","2016",4.074614348,NA,NA
"6693","IDX","IDA only","2007",4.58096384,NA,NA
"6694","IDX","IDA only","1973",6.644617966,NA,NA
"6695","IDX","IDA only","1996",5.263461635,NA,NA
"6696","IDX","IDA only","1968",6.682095533,NA,NA
"6697","IMN","Isle of Man","1991",1.925,"Europe & Central Asia","High income"
"6698","IMN","Isle of Man","2012",1.885,"Europe & Central Asia","High income"
"6699","IMN","Isle of Man","2000",1.694,"Europe & Central Asia","High income"
"6700","IMN","Isle of Man","1967",2.497,"Europe & Central Asia","High income"
"6701","IMN","Isle of Man","1987",1.889,"Europe & Central Asia","High income"
"6702","IMN","Isle of Man","2004",1.762,"Europe & Central Asia","High income"
"6703","IMN","Isle of Man","2008",2.066,"Europe & Central Asia","High income"
"6704","IMN","Isle of Man","1999",1.798,"Europe & Central Asia","High income"
"6705","IMN","Isle of Man","1964",2.693,"Europe & Central Asia","High income"
"6706","IMN","Isle of Man","1975",2.054,"Europe & Central Asia","High income"
"6707","IMN","Isle of Man","2014",1.737,"Europe & Central Asia","High income"
"6708","IMN","Isle of Man","1997",1.812,"Europe & Central Asia","High income"
"6709","IMN","Isle of Man","2016",1.691,"Europe & Central Asia","High income"
"6710","IMN","Isle of Man","1960",2.875,"Europe & Central Asia","High income"
"6711","IMN","Isle of Man","2015",1.711,"Europe & Central Asia","High income"
"6712","IMN","Isle of Man","1968",2.433,"Europe & Central Asia","High income"
"6713","IMN","Isle of Man","1972",2.908,"Europe & Central Asia","High income"
"6714","IMN","Isle of Man","1993",1.823,"Europe & Central Asia","High income"
"6715","IMN","Isle of Man","2001",1.778,"Europe & Central Asia","High income"
"6716","IMN","Isle of Man","2018",1.621,"Europe & Central Asia","High income"
"6717","IMN","Isle of Man","1990",1.924,"Europe & Central Asia","High income"
"6718","IMN","Isle of Man","1962",2.661,"Europe & Central Asia","High income"
"6719","IMN","Isle of Man","2021",1.564,"Europe & Central Asia","High income"
"6720","IMN","Isle of Man","2020",1.569,"Europe & Central Asia","High income"
"6721","IMN","Isle of Man","1961",2.772,"Europe & Central Asia","High income"
"6722","IMN","Isle of Man","1985",1.871,"Europe & Central Asia","High income"
"6723","IMN","Isle of Man","1995",1.822,"Europe & Central Asia","High income"
"6724","IMN","Isle of Man","1979",1.929,"Europe & Central Asia","High income"
"6725","IMN","Isle of Man","2009",2.19,"Europe & Central Asia","High income"
"6726","IMN","Isle of Man","1976",2.005,"Europe & Central Asia","High income"
"6727","IMN","Isle of Man","1988",1.895,"Europe & Central Asia","High income"
"6728","IMN","Isle of Man","1974",2.324,"Europe & Central Asia","High income"
"6729","IMN","Isle of Man","1971",2.95,"Europe & Central Asia","High income"
"6730","IMN","Isle of Man","1963",2.69,"Europe & Central Asia","High income"
"6731","IMN","Isle of Man","2007",1.939,"Europe & Central Asia","High income"
"6732","IMN","Isle of Man","1969",2.379,"Europe & Central Asia","High income"
"6733","IMN","Isle of Man","1998",1.9,"Europe & Central Asia","High income"
"6734","IMN","Isle of Man","1989",1.909,"Europe & Central Asia","High income"
"6735","IMN","Isle of Man","1983",1.878,"Europe & Central Asia","High income"
"6736","IMN","Isle of Man","1978",1.939,"Europe & Central Asia","High income"
"6737","IMN","Isle of Man","1992",1.826,"Europe & Central Asia","High income"
"6738","IMN","Isle of Man","1994",1.9,"Europe & Central Asia","High income"
"6739","IMN","Isle of Man","2013",1.853,"Europe & Central Asia","High income"
"6740","IMN","Isle of Man","2011",1.956,"Europe & Central Asia","High income"
"6741","IMN","Isle of Man","2010",2.17,"Europe & Central Asia","High income"
"6742","IMN","Isle of Man","1984",1.87,"Europe & Central Asia","High income"
"6743","IMN","Isle of Man","2003",1.767,"Europe & Central Asia","High income"
"6744","IMN","Isle of Man","2017",1.677,"Europe & Central Asia","High income"
"6745","IMN","Isle of Man","1981",1.905,"Europe & Central Asia","High income"
"6746","IMN","Isle of Man","2019",1.614,"Europe & Central Asia","High income"
"6747","IMN","Isle of Man","1982",1.887,"Europe & Central Asia","High income"
"6748","IMN","Isle of Man","2005",1.851,"Europe & Central Asia","High income"
"6749","IMN","Isle of Man","1966",2.588,"Europe & Central Asia","High income"
"6750","IMN","Isle of Man","2006",1.894,"Europe & Central Asia","High income"
"6751","IMN","Isle of Man","1986",1.878,"Europe & Central Asia","High income"
"6752","IMN","Isle of Man","1977",1.963,"Europe & Central Asia","High income"
"6753","IMN","Isle of Man","1973",2.62,"Europe & Central Asia","High income"
"6754","IMN","Isle of Man","1970",2.979,"Europe & Central Asia","High income"
"6755","IMN","Isle of Man","2002",1.853,"Europe & Central Asia","High income"
"6756","IMN","Isle of Man","1965",2.663,"Europe & Central Asia","High income"
"6757","IMN","Isle of Man","1996",1.717,"Europe & Central Asia","High income"
"6758","IMN","Isle of Man","1980",1.91,"Europe & Central Asia","High income"
"6759","IND","India","1991",3.959,"South Asia","Lower middle income"
"6760","IND","India","1971",5.565,"South Asia","Lower middle income"
"6761","IND","India","1993",3.799,"South Asia","Lower middle income"
"6762","IND","India","2008",2.718,"South Asia","Lower middle income"
"6763","IND","India","2005",2.958,"South Asia","Lower middle income"
"6764","IND","India","1987",4.311,"South Asia","Lower middle income"
"6765","IND","India","1997",3.514,"South Asia","Lower middle income"
"6766","IND","India","1988",4.222,"South Asia","Lower middle income"
"6767","IND","India","1994",3.723,"South Asia","Lower middle income"
"6768","IND","India","1967",5.825,"South Asia","Lower middle income"
"6769","IND","India","1968",5.76,"South Asia","Lower middle income"
"6770","IND","India","2018",2.177,"South Asia","Lower middle income"
"6771","IND","India","1963",5.969,"South Asia","Lower middle income"
"6772","IND","India","2009",2.673,"South Asia","Lower middle income"
"6773","IND","India","2015",2.287,"South Asia","Lower middle income"
"6774","IND","India","2006",2.864,"South Asia","Lower middle income"
"6775","IND","India","2021",2.031,"South Asia","Lower middle income"
"6776","IND","India","1990",4.045,"South Asia","Lower middle income"
"6777","IND","India","1999",3.383,"South Asia","Lower middle income"
"6778","IND","India","2012",2.467,"South Asia","Lower middle income"
"6779","IND","India","1982",4.62,"South Asia","Lower middle income"
"6780","IND","India","2016",2.273,"South Asia","Lower middle income"
"6781","IND","India","2001",3.303,"South Asia","Lower middle income"
"6782","IND","India","2019",2.109,"South Asia","Lower middle income"
"6783","IND","India","1978",4.888,"South Asia","Lower middle income"
"6784","IND","India","1975",5.195,"South Asia","Lower middle income"
"6785","IND","India","2000",3.35,"South Asia","Lower middle income"
"6786","IND","India","1972",5.482,"South Asia","Lower middle income"
"6787","IND","India","1984",4.516,"South Asia","Lower middle income"
"6788","IND","India","1989",4.132,"South Asia","Lower middle income"
"6789","IND","India","1983",4.565,"South Asia","Lower middle income"
"6790","IND","India","2014",2.306,"South Asia","Lower middle income"
"6791","IND","India","2002",3.217,"South Asia","Lower middle income"
"6792","IND","India","1965",5.941,"South Asia","Lower middle income"
"6793","IND","India","1960",5.921,"South Asia","Lower middle income"
"6794","IND","India","1979",4.808,"South Asia","Lower middle income"
"6795","IND","India","1964",5.979,"South Asia","Lower middle income"
"6796","IND","India","1962",5.953,"South Asia","Lower middle income"
"6797","IND","India","1986",4.399,"South Asia","Lower middle income"
"6798","IND","India","1981",4.698,"South Asia","Lower middle income"
"6799","IND","India","2011",2.536,"South Asia","Lower middle income"
"6800","IND","India","1969",5.684,"South Asia","Lower middle income"
"6801","IND","India","1985",4.432,"South Asia","Lower middle income"
"6802","IND","India","2007",2.784,"South Asia","Lower middle income"
"6803","IND","India","2020",2.051,"South Asia","Lower middle income"
"6804","IND","India","1976",5.13,"South Asia","Lower middle income"
"6805","IND","India","1977",5.007,"South Asia","Lower middle income"
"6806","IND","India","1992",3.877,"South Asia","Lower middle income"
"6807","IND","India","2013",2.406,"South Asia","Lower middle income"
"6808","IND","India","2004",3.046,"South Asia","Lower middle income"
"6809","IND","India","1998",3.446,"South Asia","Lower middle income"
"6810","IND","India","2003",3.122,"South Asia","Lower middle income"
"6811","IND","India","1966",5.881,"South Asia","Lower middle income"
"6812","IND","India","1995",3.651,"South Asia","Lower middle income"
"6813","IND","India","1980",4.775,"South Asia","Lower middle income"
"6814","IND","India","2017",2.2,"South Asia","Lower middle income"
"6815","IND","India","2010",2.603,"South Asia","Lower middle income"
"6816","IND","India","1973",5.402,"South Asia","Lower middle income"
"6817","IND","India","1996",3.582,"South Asia","Lower middle income"
"6818","IND","India","1974",5.325,"South Asia","Lower middle income"
"6819","IND","India","1970",5.624,"South Asia","Lower middle income"
"6820","IND","India","1961",5.937,"South Asia","Lower middle income"
"6821","IRL","Ireland","1978",3.21,"Europe & Central Asia","High income"
"6822","IRL","Ireland","2008",2.06,"Europe & Central Asia","High income"
"6823","IRL","Ireland","2015",1.85,"Europe & Central Asia","High income"
"6824","IRL","Ireland","1984",2.58,"Europe & Central Asia","High income"
"6825","IRL","Ireland","1994",1.85,"Europe & Central Asia","High income"
"6826","IRL","Ireland","1960",3.78,"Europe & Central Asia","High income"
"6827","IRL","Ireland","1968",3.77,"Europe & Central Asia","High income"
"6828","IRL","Ireland","1964",4.07,"Europe & Central Asia","High income"
"6829","IRL","Ireland","1971",3.93,"Europe & Central Asia","High income"
"6830","IRL","Ireland","1970",3.85,"Europe & Central Asia","High income"
"6831","IRL","Ireland","1972",3.84,"Europe & Central Asia","High income"
"6832","IRL","Ireland","1999",1.9,"Europe & Central Asia","High income"
"6833","IRL","Ireland","2018",1.75,"Europe & Central Asia","High income"
"6834","IRL","Ireland","1995",1.84,"Europe & Central Asia","High income"
"6835","IRL","Ireland","1979",3.21,"Europe & Central Asia","High income"
"6836","IRL","Ireland","2001",1.94,"Europe & Central Asia","High income"
"6837","IRL","Ireland","1962",3.92,"Europe & Central Asia","High income"
"6838","IRL","Ireland","1991",2.08,"Europe & Central Asia","High income"
"6839","IRL","Ireland","1967",3.84,"Europe & Central Asia","High income"
"6840","IRL","Ireland","1990",2.11,"Europe & Central Asia","High income"
"6841","IRL","Ireland","2005",1.86,"Europe & Central Asia","High income"
"6842","IRL","Ireland","1977",3.24,"Europe & Central Asia","High income"
"6843","IRL","Ireland","2021",1.72,"Europe & Central Asia","High income"
"6844","IRL","Ireland","1982",2.94,"Europe & Central Asia","High income"
